"lea_state","lea_state_name","ncesleaid","lea_name","schid","school_name","ncessch","jj","title_i_status"
"IN","INDIANA","1808970","Plainfield Community School Corp","02569","Little Quakers Academy","1.80897E+11","No","No"
"IN","INDIANA","1809130","Porter County Education Services","01507","Porter County Education Services","1.80913E+11","No","No"
"IN","INDIANA","1809480","Richland-Bean Blossom C S C","00261","Edgewood Early Childhood Center","1.80948E+11","No","No"
"IN","INDIANA","1809510","Richmond Community Schools","00366","Community Youth Services","1.80951E+11","No","No"
"IN","INDIANA","1806840","School City of Mishawaka","00531","Oaklawn Campus Program","1.80684E+11","No","No"
"IN","INDIANA","1804560","School Town of Highland","00769","Southridge Elementary School","1.80456E+11","No","No"
"IN","INDIANA","1804560","School Town of Highland","00763","Highland High School","1.80456E+11","No","No"
"IN","INDIANA","1807350","School Town of Munster","01254","Frank H Hammond Elementary School","1.80735E+11","No","No"
"IN","INDIANA","1810080","Seymour Community Schools","01616","Emerson Elementary School","1.81008E+11","No","No"
"IN","INDIANA","1810080","Seymour Community Schools","01615","Cortland Elementary School","1.81008E+11","No","No"
"IN","INDIANA","1803210","Shelby Eastern Schools","00418","Morristown Jr-Sr High School","1.80321E+11","No","No"
"IN","INDIANA","1810140","Shelbyville Central Schools","02496","Especially Kidz Health & Rehab Cnt","1.81014E+11","No","No"
"IN","INDIANA","1800021","Signature School Inc","00319","Signature School Inc","1.80002E+11","No","No"
"IN","INDIANA","1810290","South Bend Community School Corp","01865","Hamilton Traditional School","1.81029E+11","No","No"
"IN","INDIANA","1810290","South Bend Community School Corp","01709","LaSalle Intermediate Academy","1.81029E+11","No","No"
"IN","INDIANA","1810290","South Bend Community School Corp","01667","Lafayette Early Childhood Center","1.81029E+11","No","No"
"IN","INDIANA","1810290","South Bend Community School Corp","01647","Tarkington Traditional Center","1.81029E+11","No","No"
"IN","INDIANA","1810290","South Bend Community School Corp","00898","Juvenile Justice Center","1.81029E+11","Yes","No"
"IN","INDIANA","1810290","South Bend Community School Corp","01663","Kennedy Primary Academy","1.81029E+11","No","No"
"IN","INDIANA","1810290","South Bend Community School Corp","02574","Studebaker Center","1.81029E+11","No","No"
"IN","INDIANA","1810350","South Gibson School Corporation","01689","Haubstadt Community School","1.81035E+11","No","No"
"IN","INDIANA","1810640","Southeast Dubois Co Sch Corp","01744","Ferdinand Elementary School","1.81064E+11","No","No"
"IN","INDIANA","1810710","Southern Hancock Co Com Sch Corp","01760","New Palestine Elementary School","1.81071E+11","No","No"
"IN","INDIANA","1800105","Southside Sp Srvs Of Marion Co","02502","RISE Learning Center","1.80011E+11","No","No"
"IN","INDIANA","1810870","Southwest Dubois Co Sch Corp","01776","Holland Elementary School","1.81087E+11","No","No"
"IN","INDIANA","1811190","Sunman-Dearborn Com Sch Corp","00371","Bright Elementary School","1.81119E+11","No","No"
"IN","INDIANA","1811340","Tippecanoe School Corp","01825","East Tipp Middle School","1.81134E+11","No","No"
"IN","INDIANA","1811340","Tippecanoe School Corp","01826","Hershey Elementary School","1.81134E+11","No","No"
"IN","INDIANA","1811340","Tippecanoe School Corp","01304","Burnett Creek Elementary School","1.81134E+11","No","No"
"IN","INDIANA","1811340","Tippecanoe School Corp","01835","William Henry Harrison High School","1.81134E+11","No","No"
"IN","INDIANA","1811340","Tippecanoe School Corp","02501","Wyandotte Elementary","1.81134E+11","No","No"
"IN","INDIANA","1811340","Tippecanoe School Corp","01831","Mintonye Elementary School","1.81134E+11","No","No"
"IN","INDIANA","1811340","Tippecanoe School Corp","01822","Battle Ground Middle School","1.81134E+11","No","No"
"IN","INDIANA","1811700","Union Township School Corp","01872","Union Center Elementary School","1.8117E+11","No","No"
"IN","INDIANA","1811970","Valparaiso Community Schools","01883","Cooks Corners Elementary School","1.81197E+11","No","No"
"IN","INDIANA","1811970","Valparaiso Community Schools","02361","Porter County Career Center","1.81197E+11","No","No"
"IN","INDIANA","1811970","Valparaiso Community Schools","01887","Northview Elementary School","1.81197E+11","No","No"
"IN","INDIANA","1811970","Valparaiso Community Schools","01886","Memorial Elementary School","1.81197E+11","No","No"
"IN","INDIANA","1811970","Valparaiso Community Schools","01881","Benjamin Franklin Middle School","1.81197E+11","No","No"
"IN","INDIANA","1812090","Vigo County School Corp","01903","Dixie Bee Elementary School","1.81209E+11","No","No"
"IN","INDIANA","1812090","Vigo County School Corp","01913","Riley Elementary School","1.81209E+11","No","No"
"IN","INDIANA","1812090","Vigo County School Corp","01907","Honey Creek Middle School","1.81209E+11","No","No"
"IN","INDIANA","1812240","Wa-Nee Community Schools","00028","Wakarusa Elementary School","1.81224E+11","No","No"
"IN","INDIANA","1812390","Warrick County School Corp","02609","Tecumseh Middle School","1.81239E+11","No","No"
"IN","INDIANA","1812390","Warrick County School Corp","01978","Castle North Middle School","1.81239E+11","No","No"
"IN","INDIANA","1812390","Warrick County School Corp","01977","Castle High School","1.81239E+11","No","No"
"IN","INDIANA","1812390","Warrick County School Corp","01980","Elberfeld Elementary School","1.81239E+11","No","No"
"IN","INDIANA","1812390","Warrick County School Corp","01981","John H Castle Elementary School","1.81239E+11","No","No"
"IN","INDIANA","1812390","Warrick County School Corp","02454","Castle South Middle School","1.81239E+11","No","No"
"IN","INDIANA","1812390","Warrick County School Corp","02512","Warrick County Preschool","1.81239E+11","No","No"
"IN","INDIANA","1812390","Warrick County School Corp","01984","Newburgh Elementary School","1.81239E+11","No","No"
"IN","INDIANA","1812420","Warsaw Community Schools","02371","Eisenhower Elementary School","1.81242E+11","No","No"
"IN","INDIANA","1812450","Washington Community Schools","02005","Veale Elementary School","1.81245E+11","No","No"
"IN","INDIANA","1804500","Wes-Del Community Schools","02607","Wes-Del Preschool","1.8045E+11","No","No"
"IN","INDIANA","1809370","West Clark Community Schools","01536","Silver Creek High School","1.80937E+11","No","No"
"IN","INDIANA","1809370","West Clark Community Schools","01537","Silver Creek Middle School","1.80937E+11","No","No"
"IN","INDIANA","1813080","Westfield-Washington Schools","01392","Oak Trace Elementary School","1.81308E+11","No","No"
"IN","INDIANA","1813080","Westfield-Washington Schools","02184","Maple Glen Elementary","1.81308E+11","No","No"
"IN","INDIANA","1813080","Westfield-Washington Schools","00134","Shamrock Springs Elementary School","1.81308E+11","No","No"
"IN","INDIANA","1802280","Whitley County Con Schools","01185","Northern Heights Elementary School","1.80228E+11","No","No"
"IN","INDIANA","1802280","Whitley County Con Schools","01871","Coesse School","1.80228E+11","No","No"
"IN","INDIANA","1802830","Zionsville Community Schools","00340","Union Elementary School","1.80283E+11","No","No"
"IN","INDIANA","1802830","Zionsville Community Schools","00342","Zionsville Middle School","1.80283E+11","No","No"
"IN","INDIANA","1802830","Zionsville Community Schools","02481","Boone Meadow","1.80283E+11","No","No"
"IN","INDIANA","1802830","Zionsville Community Schools","01551","Zionsville Pleasant View Elem Sch","1.80283E+11","No","No"
"KS","KANSAS","2003360","Andover","02040","Andover eCademy","2.00336E+11","No","No"
"KS","KANSAS","2003360","Andover","01913","Wheatland Elementary","2.00336E+11","No","No"
"KS","KANSAS","2003200","Auburn Washburn","01072","Jay Shideler Elementary","2.0032E+11","No","No"
"KS","KANSAS","2003200","Auburn Washburn","01935","Farley Elementary","2.0032E+11","No","No"
"KS","KANSAS","2003200","Auburn Washburn","01073","Washburn Rural High","2.0032E+11","No","No"
"KS","KANSAS","2003200","Auburn Washburn","01658","Indian Hills Elementary","2.0032E+11","No","No"
"KS","KANSAS","2003630","Augusta","00919","Augusta Sr High","2.00363E+11","No","No"
"KS","KANSAS","2003720","Baldwin City","00704","Baldwin High School","2.00372E+11","No","No"
"KS","KANSAS","2003780","Basehor-Linwood","01729","Glenwood Ridge Elementary School","2.00378E+11","No","No"
"KS","KANSAS","2012000","Blue Valley","01677","Mission Trail Elementary","2.012E+11","No","No"
"KS","KANSAS","2012000","Blue Valley","01990","Blue Valley Southwest High School","2.012E+11","No","No"
"KS","KANSAS","2012000","Blue Valley","01715","Liberty View Elementary","2.012E+11","No","No"
"KS","KANSAS","2012000","Blue Valley","01841","Sunrise Point Elementary","2.012E+11","No","No"
"KS","KANSAS","2012000","Blue Valley","02045","Aubry Bend Middle School","2.012E+11","No","No"
"KS","KANSAS","2012000","Blue Valley","01757","Cedar Hills Elementary","2.012E+11","No","No"
"KS","KANSAS","2012000","Blue Valley","01934","Timber Creek Elementary School","2.012E+11","No","No"
"KS","KANSAS","2012000","Blue Valley","01684","Cottonwood Point Elementary","2.012E+11","No","No"
"KS","KANSAS","2012000","Blue Valley","01269","Blue River Elementary","2.012E+11","No","No"
"KS","KANSAS","2012000","Blue Valley","01291","Pleasant Ridge Middle","2.012E+11","No","No"
"KS","KANSAS","2012000","Blue Valley","01473","Lakewood Elementary","2.012E+11","No","No"
"KS","KANSAS","2012000","Blue Valley","01533","Blue Valley West High","2.012E+11","No","No"
"KS","KANSAS","2012000","Blue Valley","01582","Leawood Elementary","2.012E+11","No","No"
"KS","KANSAS","2012000","Blue Valley","01593","Morse Elementary","2.012E+11","No","No"
"KS","KANSAS","2012000","Blue Valley","00012","Harmony Middle","2.012E+11","No","No"
"KS","KANSAS","2012000","Blue Valley","00033","Harmony Elementary","2.012E+11","No","No"
"KS","KANSAS","2012000","Blue Valley","00112","Blue Valley High","2.012E+11","No","No"
"KS","KANSAS","2012000","Blue Valley","00534","Prairie Star Elementary","2.012E+11","No","No"
"KS","KANSAS","2012000","Blue Valley","00994","Prairie Star Middle","2.012E+11","No","No"
"KS","KANSAS","2004200","Buhler","00565","Buhler High","2.0042E+11","No","No"
"KS","KANSAS","2012300","Circle","00802","Circle Benton Elementary","2.0123E+11","No","No"
"KS","KANSAS","2012300","Circle","00803","Circle High","2.0123E+11","No","No"
"KS","KANSAS","2012300","Circle","02017","Circle Greenwich Elementary","2.0123E+11","No","No"
"KS","KANSAS","2012300","Circle","01738","Circle Middle School","2.0123E+11","No","No"
"KS","KANSAS","2004890","Clay Center","00824","Clay Center Community High","2.00489E+11","No","No"
"KS","KANSAS","2004920","Clearwater","00376","Clearwater Middle","2.00492E+11","No","No"
"KS","KANSAS","2005490","De Soto","01758","Prairie Ridge Elementary School","2.00549E+11","No","No"
"KS","KANSAS","2005490","De Soto","00127","De Soto  High  School","2.00549E+11","No","No"
"KS","KANSAS","2005490","De Soto","00898","Monticello Trails Middle School","2.00549E+11","No","No"
"KS","KANSAS","2005490","De Soto","00906","Lexington Trails Middle School","2.00549E+11","No","No"
"KS","KANSAS","2005490","De Soto","01457","Clear Creek Elem","2.00549E+11","No","No"
"KS","KANSAS","2005490","De Soto","01717","Riverview Elementary","2.00549E+11","No","No"
"KS","KANSAS","2005490","De Soto","01723","Mill Valley High School","2.00549E+11","No","No"
"KS","KANSAS","2005490","De Soto","01724","Mize Elementary School","2.00549E+11","No","No"
"KS","KANSAS","2005490","De Soto","01871","Mill Creek Middle School","2.00549E+11","No","No"
"KS","KANSAS","2005490","De Soto","01881","Horizon Elementary","2.00549E+11","No","No"
"KS","KANSAS","2005490","De Soto","02021","Belmont Elementary School","2.00549E+11","No","No"
"KS","KANSAS","2005460","Derby","01630","Derby Hills Elem","2.00546E+11","No","No"
"KS","KANSAS","2005460","Derby","01721","Park Hill Elementary","2.00546E+11","No","No"
"KS","KANSAS","2005790","Elkhart","01973","Kansas Connections Academy","2.00579E+11","No","No"
"KS","KANSAS","2005790","Elkhart","02003","Point Rock Alternative","2.00579E+11","No","No"
"KS","KANSAS","2006090","Eudora","00542","Eudora High  School","2.00609E+11","No","No"
"KS","KANSAS","2006090","Eudora","00874","Eudora Middle School","2.00609E+11","No","No"
"KS","KANSAS","2006330","Ft Leavenworth","00046","Bradley Elem","2.00633E+11","No","No"
"KS","KANSAS","2006390","Garden City","01181","Plymell Elementary","2.00639E+11","No","No"
"KS","KANSAS","2006420","Gardner Edgerton","01825","Nike Elementary","2.00642E+11","No","No"
"KS","KANSAS","2006420","Gardner Edgerton","00122","Gardner Edgerton High","2.00642E+11","No","No"
"KS","KANSAS","2006420","Gardner Edgerton","00997","Sunflower Elementary","2.00642E+11","No","No"
"KS","KANSAS","2006420","Gardner Edgerton","01780","Madison Elementary","2.00642E+11","No","No"
"KS","KANSAS","2006420","Gardner Edgerton","01824","Pioneer Ridge Middle School","2.00642E+11","No","No"
"KS","KANSAS","2006540","Goddard","01557","Discovery Intermediate School","2.00654E+11","No","No"
"KS","KANSAS","2006540","Goddard","01856","Explorer Elementary School","2.00654E+11","No","No"
"KS","KANSAS","2006540","Goddard","02020","Apollo Elementary School","2.00654E+11","No","No"
"KS","KANSAS","2006540","Goddard","02052","Eisenhower High School","2.00654E+11","No","No"
"KS","KANSAS","2006540","Goddard","01732","Dwight D. Eisenhower Middle School","2.00654E+11","No","No"
"KS","KANSAS","2007020","Hays","01320","Woodrow Wilson Elem","2.00702E+11","No","No"
"KS","KANSAS","2007560","Hugoton Public Schools","01965","Hugoton Learning Academy","2.00756E+11","No","No"
"KS","KANSAS","2007970","Kaw Valley","00590","Rossville Jr.-Sr. High School","2.00797E+11","No","No"
"KS","KANSAS","2008340","Lansing","01230","Lansing High 9-12","2.00834E+11","No","No"
"KS","KANSAS","2008400","Lawrence","00876","Lawrence Southwest Middle School","2.0084E+11","No","No"
"KS","KANSAS","2008400","Lawrence","01189","Lawrence Free State High","2.0084E+11","No","No"
"KS","KANSAS","2008400","Lawrence","01366","Deerfield Elem","2.0084E+11","No","No"
"KS","KANSAS","2008400","Lawrence","01377","Lawrence West Middle School","2.0084E+11","No","No"
"KS","KANSAS","2008400","Lawrence","01665","Quail Run Elementary","2.0084E+11","No","No"
"KS","KANSAS","2008400","Lawrence","01730","Langston Hughes Elem","2.0084E+11","No","No"
"KS","KANSAS","2008400","Lawrence","01776","Lawrence Virtual School","2.0084E+11","No","No"
"KS","KANSAS","2000008","Lawrence Gardner High School","01745","Lawrence Gardner High School","2.00001E+11","Yes","No"
"KS","KANSAS","2008430","Leavenworth","01850","Leavenworth Virtual School","2.00843E+11","No","No"
"KS","KANSAS","2008970","Louisburg","00983","Louisburg High","2.00897E+11","No","No"
"KS","KANSAS","2009140","Maize","00384","Maize South Middle School","2.00914E+11","No","No"
"KS","KANSAS","2009140","Maize","02083","Maize Virtual Preparatory School","2.00914E+11","No","No"
"KS","KANSAS","2009140","Maize","01956","Maize South High School","2.00914E+11","No","No"
